57, 2.330000, 25.990000, 5.440000, 8.850000
57, 2.320000, 25.990000, 5.440000, 8.900000
57, 2.290000, 25.990000, 5.370000, 8.900000
57, 2.290000, 25.990000, 5.370000, 8.950000
57, 2.270000, 25.990000, 5.330000, 8.970000
57, 2.240000, 25.990000, 5.360000, 8.890000
57, 2.280000, 25.990000, 5.350000, 8.930000
56, 2.250000, 25.990000, 5.370000, 8.960000
56, 2.230000, 25.990000, 5.220000, 9.000000
56, 2.220000, 25.990000, 5.200000, 8.970000
56, 2.230000, 25.990000, 5.260000, 9.160000
56, 2.230000, 25.990000, 5.380000, 9.320000
56, 2.230000, 25.990000, 5.310000, 10.010000
56, 2.250000, 25.990000, 5.360000, 12.200000
56, 2.230000, 25.990000, 5.440000, 22.570000
56, 2.240000, 25.990000, 5.420000, 9.510000
56, 2.240000, 25.990000, 5.400000, 9.590000
56, 2.250000, 25.990000, 5.360000, 9.450000
56, 2.270000, 25.990000, 5.270000, 9.380000
56, 2.270000, 25.990000, 5.290000, 9.320000
56, 2.280000, 25.889999, 5.240000, 9.200000
56, 2.280000, 25.480000, 5.210000, 9.220000
55, 2.300000, 14.160000, 5.220000, 9.070000
55, 2.340000, 25.990000, 5.180000, 9.060000
55, 2.370000, 25.990000, 5.230000, 8.950000
55, 2.390000, 25.990000, 5.240000, 8.950000
55, 2.390000, 25.990000, 5.190000, 9.010000
55, 2.430000, 25.990000, 5.240000, 8.980000
55, 2.450000, 25.990000, 5.280000, 9.010000
55, 2.460000, 25.990000, 5.220000, 9.110000
55, 2.460000, 25.990000, 5.260000, 9.150000
55, 2.480000, 25.990000, 5.260000, 9.090000
55, 2.460000, 25.990000, 5.230000, 9.180000
55, 2.470000, 25.990000, 5.300000, 9.140000
55, 2.470000, 25.990000, 5.220000, 9.070000
55, 2.460000, 25.990000, 5.270000, 9.110000
55, 2.480000, 25.990000, 5.220000, 9.100000
54, 2.480000, 25.990000, 5.290000, 9.160000
54, 2.450000, 25.850000, 5.310000, 9.250000
54, 2.450000, 25.320000, 5.320000, 9.120000
54, 2.450000, 22.760000, 5.340000, 9.300000
54, 2.470000, 25.990000, 5.170000, 9.270000
54, 2.440000, 25.990000, 5.250000, 9.290000
54, 2.400000, 25.990000, 5.310000, 9.290000
54, 2.400000, 25.990000, 5.280000, 9.460000
54, 2.390000, 25.990000, 5.280000, 9.160000
54, 2.380000, 25.990000, 5.340000, 9.150000
54, 2.370000, 25.990000, 5.360000, 9.270000
54, 2.360000, 25.969999, 5.370000, 9.330000
54, 2.340000, 25.860001, 5.200000, 9.590000
54, 2.230000, 22.990000, 5.420000, 9.840000
53, 2.210000, 11.540000, 5.390000, 10.360000
53, 2.210000, 25.340000, 5.340000, 22.650000
53, 2.190000, 22.860001, 5.420000, 9.930000
53, 2.200000, 25.969999, 5.510000, 10.130000
53, 2.260000, 25.860001, 5.490000, 10.150000
53, 2.300000, 25.330000, 5.480000, 10.240000
53, 2.270000, 10.610000, 5.600000, 10.250000
53, 2.240000, 22.070000, 5.630000, 10.390000
53, 2.210000, 7.850000, 5.560000, 10.420000
53, 2.170000, 11.370000, 5.730000, 10.550000
53, 2.140000, 25.830000, 5.840000, 10.600000
53, 2.090000, 25.190001, 5.880000, 10.640000
53, 2.040000, 22.110001, 5.800000, 10.720000
53, 2.040000, 9.980000, 5.760000, 10.700000
53, 2.050000, 22.830000, 5.730000, 10.870000
52, 2.090000, 25.900000, 5.820000, 11.200000
52, 2.180000, 25.530001, 5.700000, 11.290000
52, 2.190000, 15.270000, 5.700000, 10.930000
52, 2.210000, 15.160000, 5.790000, 10.010000
52, 2.170000, 14.960000, 5.830000, 9.230000
52, 2.110000, 15.030000, 5.870000, 8.910000
52, 2.090000, 14.900000, 5.930000, 11.730000
52, 2.030000, 14.870000, 5.970000, 25.250000
52, 2.020000, 14.680000, 5.940000, 8.780000
52, 2.020000, 14.140000, 6.040000, 11.290000
52, 2.000000, 14.340000, 5.970000, 25.969999
52, 1.920000, 13.840000, 5.720000, 25.530001
52, 1.900000, 12.800000, 5.540000, 23.770000
52, 1.900000, 11.430000, 5.530000, 25.440001
52, 1.960000, 12.800000, 5.460000, 23.350000
51, 2.000000, 25.320000, 5.360000, 15.430000
51, 2.090000, 10.440000, 5.300000, 25.879999
51, 2.120000, 10.960000, 5.280000, 23.440001
51, 2.280000, 12.090000, 5.200000, 13.710000
51, 2.350000, 12.410000, 5.170000, 14.030000
51, 2.450000, 12.150000, 5.300000, 15.270000
51, 2.530000, 12.000000, 5.340000, 22.290001
51, 2.550000, 11.950000, 5.420000, 6.940000
51, 2.600000, 11.890000, 5.610000, 6.400000
51, 2.600000, 11.940000, 5.660000, 5.990000
51, 2.490000, 11.800000, 5.940000, 5.830000
51, 2.420000, 11.710000, 5.950000, 5.830000
51, 2.190000, 11.500000, 5.920000, 6.030000
51, 2.160000, 11.330000, 6.000000, 6.860000
51, 2.180000, 11.340000, 5.690000, 25.990000
50, 2.400000, 10.790000, 5.500000, 25.990000
50, 2.790000, 10.960000, 5.330000, 25.990000
50, 3.190000, 10.770000, 4.810000, 25.990000
50, 3.450000, 10.660000, 4.590000, 25.990000
50, 3.810000, 10.450000, 4.060000, 25.990000
50, 4.170000, 10.350000, 3.680000, 25.990000
50, 4.360000, 10.180000, 3.290000, 25.990000
50, 4.780000, 10.110000, 3.140000, 25.990000
50, 4.900000, 10.030000, 2.990000, 25.990000
50, 5.080000, 9.700000, 2.670000, 25.990000
50, 5.160000, 9.540000, 2.590000, 25.990000
50, 5.160000, 9.320000, 2.600000, 25.990000
50, 5.180000, 9.120000, 3.190000, 25.990000
50, 5.100000, 8.860000, 22.830000, 25.990000
50, 4.930000, 8.710000, 10.760000, 25.990000
49, 4.860000, 8.150000, 11.000000, 25.990000
49, 4.820000, 7.990000, 10.920000, 25.969999
49, 4.710000, 7.730000, 11.040000, 25.870001
49, 4.580000, 7.230000, 11.000000, 23.209999
49, 4.680000, 6.830000, 11.080000, 12.620000
49, 4.700000, 6.410000, 10.910000, 25.990000
49, 4.490000, 6.160000, 11.120000, 25.990000
49, 4.240000, 5.470000, 11.520000, 25.990000
49, 3.870000, 5.230000, 11.560000, 25.990000
49, 3.680000, 5.040000, 11.600000, 25.990000
49, 3.470000, 4.410000, 11.990000, 25.990000
49, 3.410000, 4.190000, 11.840000, 25.990000
49, 3.240000, 3.760000, 11.760000, 25.990000
49, 3.210000, 3.500000, 11.740000, 25.990000
49, 3.180000, 3.140000, 11.710000, 25.990000
48, 3.230000, 2.730000, 11.830000, 25.990000
48, 3.270000, 2.530000, 14.030000, 25.990000
48, 3.390000, 2.120000, 23.059999, 25.990000
48, 3.460000, 1.990000, 11.890000, 25.990000
48, 3.800000, 1.870000, 11.900000, 25.990000
48, 3.900000, 1.860000, 11.740000, 25.990000
48, 3.980000, 1.860000, 11.710000, 25.990000
48, 4.100000, 1.860000, 11.630000, 25.990000
48, 4.130000, 2.020000, 11.580000, 25.990000
48, 4.310000, 2.040000, 12.800000, 25.990000
48, 4.460000, 2.040000, 22.680000, 25.959999
48, 4.890000, 2.170000, 10.220000, 25.190001
48, 5.110000, 2.290000, 10.380000, 22.139999
48, 5.460000, 2.510000, 10.190000, 10.460000
47, 5.830000, 2.600000, 9.950000, 25.820000
47, 5.950000, 2.680000, 9.850000, 21.870001
47, 6.340000, 2.860000, 9.490000, 6.170000
47, 6.670000, 2.940000, 9.150000, 5.480000
47, 7.100000, 3.070000, 8.970000, 5.370000
47, 7.260000, 3.150000, 8.690000, 5.180000
47, 7.840000, 3.230000, 8.400000, 5.010000
47, 7.940000, 3.310000, 8.250000, 4.970000
47, 8.170000, 3.430000, 7.760000, 5.750000
47, 8.530000, 3.460000, 7.600000, 8.800000
47, 8.730000, 3.570000, 7.290000, 25.990000
47, 9.040000, 3.930000, 7.110000, 25.990000
47, 9.200000, 4.230000, 6.880000, 25.990000
47, 9.560000, 4.360000, 6.600000, 25.990000
47, 9.750000, 5.120000, 6.420000, 25.990000
46, 10.030000, 21.580000, 6.030000, 25.990000
46, 10.030000, 4.760000, 6.020000, 25.990000
46, 10.230000, 4.940000, 5.910000, 25.990000
46, 10.260000, 5.560000, 5.800000, 25.990000
46, 10.380000, 5.680000, 5.640000, 25.990000
46, 10.500000, 6.140000, 5.610000, 25.990000
46, 10.450000, 6.650000, 5.670000, 25.990000
46, 10.460000, 7.070000, 5.810000, 25.990000
46, 10.540000, 7.250000, 5.870000, 25.990000
46, 10.430000, 7.480000, 5.820000, 25.990000
46, 12.430000, 8.150000, 5.740000, 25.990000
46, 21.090000, 8.400000, 5.670000, 25.990000
46, 2.200000, 9.150000, 5.640000, 25.990000
46, 2.240000, 9.390000, 5.570000, 25.990000
46, 2.060000, 9.900000, 5.570000, 25.990000
45, 2.060000, 10.120000, 5.600000, 25.980000
45, 2.090000, 10.740000, 5.650000, 25.680000
45, 2.150000, 11.090000, 5.610000, 24.500000
45, 2.230000, 11.420000, 5.510000, 24.090000
45, 2.310000, 11.720000, 5.550000, 16.820000
45, 2.330000, 11.970000, 5.650000, 16.160000
45, 2.460000, 12.290000, 5.620000, 15.900000
45, 2.470000, 12.560000, 5.620000, 15.660000
45, 2.470000, 13.190000, 5.570000, 15.010000
45, 2.450000, 13.380000, 5.420000, 14.710000
45, 2.520000, 13.500000, 5.470000, 14.430000
45, 2.660000, 14.050000, 5.460000, 14.000000
45, 2.660000, 14.240000, 5.400000, 13.560000
45, 2.680000, 14.560000, 5.630000, 13.290000
45, 2.680000, 14.880000, 6.140000, 13.180000
44, 2.700000, 15.580000, 21.730000, 12.650000
44, 2.710000, 15.930000, 5.470000, 12.410000
44, 2.700000, 18.440001, 5.420000, 11.850000
44, 2.740000, 25.990000, 5.420000, 11.470000
44, 2.780000, 25.990000, 5.520000, 11.010000
44, 2.790000, 25.990000, 5.680000, 10.630000
44, 2.660000, 25.990000, 5.650000, 10.370000
44, 2.510000, 25.990000, 5.450000, 9.850000
44, 2.710000, 25.990000, 5.570000, 9.530000
44, 2.790000, 25.990000, 6.420000, 9.030000
44, 2.740000, 25.990000, 9.550000, 8.810000
44, 2.690000, 25.990000, 23.389999, 8.300000
44, 2.600000, 25.990000, 15.080000, 7.960000
44, 2.620000, 25.990000, 23.799999, 7.580000
44, 2.590000, 25.990000, 25.440001, 7.390000
43, 2.560000, 25.990000, 23.340000, 7.140000
43, 2.550000, 25.990000, 13.220000, 6.760000
43, 2.540000, 25.990000, 13.210000, 6.550000
43, 2.530000, 25.990000, 12.880000, 6.080000
43, 2.520000, 25.990000, 12.830000, 5.890000
43, 2.510000, 25.990000, 12.820000, 5.730000
43, 2.510000, 25.990000, 13.030000, 5.410000
43, 2.520000, 25.990000, 12.880000, 5.310000
43, 2.530000, 25.990000, 13.010000, 4.970000
43, 2.590000, 25.990000, 12.680000, 4.710000
43, 2.630000, 25.990000, 12.860000, 4.500000
43, 2.750000, 25.990000, 13.270000, 4.380000
43, 2.800000, 25.990000, 15.280000, 4.280000
43, 2.930000, 25.990000, 23.219999, 4.070000
43, 2.980000, 25.990000, 12.650000, 3.980000
42, 3.050000, 25.990000, 14.640000, 3.920000
42, 3.130000, 25.990000, 23.139999, 3.900000
42, 3.150000, 25.990000, 12.310000, 3.910000
42, 3.210000, 25.990000, 12.260000, 3.950000
42, 3.230000, 25.990000, 12.240000, 4.030000
42, 3.310000, 25.990000, 12.250000, 4.060000
42, 3.310000, 25.990000, 12.140000, 4.200000
42, 3.370000, 25.990000, 12.090000, 4.360000
42, 3.370000, 25.990000, 12.090000, 4.480000
42, 3.340000, 25.990000, 12.080000, 4.660000
42, 3.340000, 25.990000, 12.240000, 4.820000
42, 3.300000, 25.990000, 12.130000, 5.090000
42, 3.290000, 25.990000, 12.100000, 5.180000
42, 3.280000, 25.990000, 12.240000, 5.440000
41, 3.260000, 25.990000, 12.280000, 5.560000
41, 3.270000, 25.990000, 12.400000, 5.710000
41, 3.280000, 25.990000, 12.640000, 5.810000
41, 3.290000, 25.990000, 12.500000, 5.810000
41, 3.270000, 25.990000, 12.530000, 6.040000
41, 3.260000, 25.990000, 12.360000, 6.230000
41, 3.270000, 25.990000, 12.620000, 6.520000
41, 3.250000, 25.990000, 12.620000, 6.640000
41, 3.250000, 25.990000, 12.380000, 7.040000
41, 3.230000, 25.990000, 12.490000, 7.170000
41, 3.220000, 25.990000, 12.390000, 7.440000
41, 3.190000, 25.990000, 12.810000, 7.610000
41, 3.170000, 25.990000, 12.640000, 7.650000
41, 3.170000, 25.990000, 12.940000, 7.870000
41, 3.150000, 25.990000, 13.060000, 8.050000
40, 3.120000, 25.990000, 13.020000, 8.410000
40, 3.090000, 25.990000, 21.790001, 8.490000
40, 3.080000, 25.990000, 5.790000, 8.570000
40, 3.090000, 25.990000, 5.230000, 12.070000
40, 3.130000, 25.990000, 5.320000, 25.990000
40, 2.790000, 25.990000, 5.360000, 25.990000
40, 2.680000, 25.990000, 5.340000, 25.990000
40, 2.780000, 25.990000, 5.350000, 25.990000
40, 2.860000, 25.990000, 5.470000, 25.969999
40, 2.880000, 25.990000, 5.420000, 25.540001
40, 2.750000, 25.990000, 5.690000, 23.799999
40, 2.680000, 25.990000, 5.660000, 25.990000
40, 2.460000, 25.990000, 6.010000, 25.990000
40, 2.430000, 25.990000, 6.060000, 25.990000
40, 2.260000, 25.969999, 6.220000, 25.990000
39, 2.150000, 25.900000, 6.280000, 25.969999
39, 2.110000, 25.559999, 6.220000, 25.530001
39, 2.120000, 16.040001, 6.120000, 23.760000
39, 2.120000, 15.990000, 6.150000, 25.990000
39, 2.090000, 15.910000, 6.200000, 25.990000
39, 2.090000, 15.910000, 6.150000, 25.990000
39, 2.090000, 15.890000, 6.110000, 25.879999
39, 2.090000, 15.830000, 6.030000, 25.459999
39, 2.090000, 15.390000, 6.040000, 13.570000
39, 2.100000, 15.360000, 6.010000, 13.080000
39, 2.090000, 15.450000, 5.980000, 15.730000
39, 2.130000, 15.200000, 5.950000, 25.900000
39, 2.150000, 15.190000, 5.830000, 23.900000
39, 2.190000, 15.240000, 5.890000, 15.920000
39, 2.200000, 14.830000, 5.840000, 25.990000
38, 2.200000, 14.770000, 5.940000, 25.990000
38, 2.230000, 14.860000, 5.910000, 25.990000
38, 2.220000, 14.860000, 5.880000, 25.980000
38, 2.210000, 14.610000, 5.930000, 25.910000
38, 2.180000, 14.690000, 5.910000, 24.010000
38, 2.100000, 14.480000, 5.870000, 16.459999
38, 2.080000, 14.260000, 5.810000, 25.600000
38, 2.060000, 13.910000, 5.820000, 16.920000
38, 2.050000, 13.790000, 5.930000, 23.860001
38, 2.040000, 13.700000, 5.860000, 17.180000
38, 2.030000, 13.510000, 5.820000, 25.990000
38, 2.060000, 13.460000, 5.810000, 25.990000
38, 2.140000, 13.450000, 5.810000, 25.990000
38, 2.140000, 13.510000, 5.770000, 25.990000
38, 2.140000, 13.420000, 5.690000, 25.990000
37, 2.220000, 13.490000, 5.720000, 25.990000
37, 2.260000, 13.580000, 5.660000, 25.990000
37, 2.370000, 13.700000, 5.630000, 25.990000
37, 2.430000, 13.710000, 5.620000, 25.980000
37, 2.610000, 13.870000, 5.390000, 25.910000
37, 2.690000, 13.950000, 5.330000, 25.590000
37, 2.830000, 14.140000, 5.270000, 16.610001
37, 2.970000, 14.330000, 5.200000, 25.990000
37, 3.030000, 14.880000, 5.070000, 25.969999
37, 3.190000, 14.980000, 4.980000, 25.889999
37, 3.280000, 15.470000, 4.790000, 23.590000
37, 3.580000, 15.620000, 4.610000, 14.420000
37, 3.690000, 15.830000, 4.600000, 23.570000
37, 4.010000, 16.490000, 4.310000, 23.120001
36, 4.090000, 18.020000, 4.140000, 12.150000
36, 4.160000, 18.629999, 3.940000, 22.940001
36, 4.350000, 25.990000, 3.910000, 11.280000
36, 4.500000, 25.990000, 3.760000, 10.960000
36, 4.650000, 25.990000, 3.670000, 10.760000
36, 4.680000, 25.990000, 3.660000, 10.620000
